# Constructed from biom file
#OTU ID	CTRL-neg-extraction-PUF	ctrl-PCR-neg-PUF	PUF-BOT-10	PUF-BOT-3	PUF-BOU-7	PUF-IPEX-1	PUF-IPEX-3	PUF-IPEX-8	PUF-JD-10	PUF-JD14	PUF-MBO-4
d2ddc2b0ce96c6bd30f3f20e74119b3d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0	0.0	0.0	0.0
a00ee0bb6c7de90cd83519643be9960f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	0.0	0.0	0.0
5aed11ba544c173021f3e6b6409a1d21	0.0	0.0	0.0	0.0	5.0	0.0	0.0	40.0	27.0	0.0	0.0
1e939b1e4af6e3c3ab4a78ddc4cec4b2	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0
0bc004d35f205c438a2e00b301c91f16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0
247dac45f6a3be86dabf8b66612c077e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0
2921b47211ef34b025f4077d689d7139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0
bf55bd26144885a451efaf7c35b7682e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	0.0	0.0
0a86c90f6fb420e84111ebacbeaefd79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	0.0
ee1cfc99bfd40d3b3cdf5ca84a24ad5d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	0.0
cf150652cd16901a5765576b17a1fa4e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	0.0
1ff367e0f102d6ce0e147114d2c9bbbd	0.0	0.0	0.0	0.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0
385f9d354c8f8f8a9480db16d720ce5a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0
d8b21ef6effe9016a848925a5eef22b1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	0.0	0.0
346bc70bbc56cc5fc46932accd608df6	0.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0
0871c83c087dc7297d465b1293a5abef	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0
fca8e7c3ba7204a2c919c12db8f1b6dd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0
537c1cbbbf0cd94f59e6616e090f51f7	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0
f031b07755265e77bda32778bf0081a4	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0
11eecb6f863554d9a7f8793d2df0af03	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	50.0	0.0	0.0
eae68283759c401a187f4cccfd7c15bb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0
2cd5cd2d6853681240817a74c9f7c3eb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0
509601293428a905ac98259d992a33d4	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0
00253ca94d26804d6faf27b17c38b53f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0
f146e43ee2fe3285afe3623632fd4085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0
990e780073b5048eefc2b8e23979a5e6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0
739c4246839a519c84e7af7be8139e72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0
